productType,variantId,sku,prices,tax,categories,images,name.en,name.jp,description.en,description.jp,slug.en,slug.jp,metaTitle.en,metaTitle.jp,metaDescription.en,metaDescription.jp,metaKeywords.en,metaKeywords.jp,name.de,description.de,slug.de,metaTitle.de,metaDescription.de,metaKeywords.de,name.it,description.it,slug.it,metaTitle.it,metaDescription.it,metaKeywords.it,creationDate,articleNumberManufacturer,articleNumberMax,matrixId,baseId,designer,madeInItaly,completeTheLook,commonSize,size,color,colorFreeDefinition.en,colorFreeDefinition.jp,details.en,details.jp,colorFreeDefinition.de,details.de,colorFreeDefinition.it,details.it,style,gender,season,isOnStock,isLook,lookProducts,seasonNew
,15,M0E20000000ED7T,EUR 19875;EUR 13033 b2b;USD 19875;USD 13033 b2b;DE-EUR 15900;IT-EUR 15900;GB-EUR 15900;DE-EUR 17331#sunrise-store-berlin;EUR 17888#sunrise-store-vienna;DE-EUR 17490#sunrise-store-munich;DE-EUR 14787#sunrise-store-cologne;DE-EUR 14628#sunrise-store-hamburg;US-USD 17331#sunrise-store-boston-2;USD 17888#sunrise-store-chicago;US-USD 17490#sunrise-store-boston-1;US-USD 14787#sunrise-store-sanfrancisco;US-USD 14628#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/081238_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,BEPPINA ROMBO 2012,81238,M0E20000000ED7T,81238,truenyc,yes,,xxxl,38,beige,beige,ベージュ,,,beige,,,,sporty,women,s15,,,,
,16,M0E20000000ED7U,EUR 19875;EUR 13033 b2b;USD 19875;USD 13033 b2b;DE-EUR 15900;IT-EUR 15900;GB-EUR 15900;DE-EUR 15105#sunrise-store-berlin;EUR 20272#sunrise-store-vienna;DE-EUR 15105#sunrise-store-munich;DE-EUR 16695#sunrise-store-cologne;DE-EUR 15582#sunrise-store-hamburg;US-USD 15105#sunrise-store-boston-2;USD 20272#sunrise-store-chicago;US-USD 15105#sunrise-store-boston-1;US-USD 16695#sunrise-store-sanfrancisco;US-USD 15582#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/081238_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,BEPPINA ROMBO 2012,81238,M0E20000000ED7U,81238,truenyc,yes,,xxxl,40,beige,beige,ベージュ,,,beige,,,,sporty,women,s15,,,,
,17,M0E20000000ED7V,EUR 19875;EUR 13033 b2b;USD 19875;USD 13033 b2b;DE-EUR 15900;IT-EUR 15900;GB-EUR 15900;DE-EUR 17013#sunrise-store-berlin;EUR 21664#sunrise-store-vienna;DE-EUR 15423#sunrise-store-munich;DE-EUR 14469#sunrise-store-cologne;DE-EUR 15900#sunrise-store-hamburg;US-USD 17013#sunrise-store-boston-2;USD 21664#sunrise-store-chicago;US-USD 15423#sunrise-store-boston-1;US-USD 14469#sunrise-store-sanfrancisco;US-USD 15900#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/081238_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,BEPPINA ROMBO 2012,81238,M0E20000000ED7V,81238,truenyc,yes,,xxxl,42,beige,beige,ベージュ,,,beige,,,,sporty,women,s15,,,,
main,1,A0E2000000026I9,EUR 5750;EUR 3770 b2b;USD 5750;USD 3770 b2b;DE-EUR 4600;IT-EUR 4600;GB-EUR 4600;DE-EUR 4784#sunrise-store-berlin;EUR 5692#sunrise-store-vienna;DE-EUR 4922#sunrise-store-munich;DE-EUR 5060#sunrise-store-cologne;DE-EUR 4186#sunrise-store-hamburg;US-USD 4784#sunrise-store-boston-2;USD 5692#sunrise-store-chicago;US-USD 4922#sunrise-store-boston-1;US-USD 5060#sunrise-store-sanfrancisco;US-USD 4186#sunrise-store-newyork,standard,Women>Bags>Clutches;Sale>Women,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082038_1_medium.jpg,Clutch DKNY red,クラッチDKNYレッド,,,dkny-bag-r1521104-red,dkny-bag-r1521104-red,,,,,,,Clutch DKNY rot,,dkny-handtasche-r1521104-rot,,,,,,,,,,,R1521104 692,82038,A0E2000000026I9,82038,dkny,no,,oneSize,one size,red,red,赤,,,rot,,,,sporty,women,s15,TRUE,,,
main,1,M0E20000000E3K7,EUR 11875;EUR 7787 b2b;USD 11875;USD 7787 b2b;DE-EUR 9500;IT-EUR 9500;GB-EUR 9500;DE-EUR 10355#sunrise-store-berlin;EUR 10925#sunrise-store-vienna;DE-EUR 9880#sunrise-store-munich;DE-EUR 9025#sunrise-store-cologne;DE-EUR 9025#sunrise-store-hamburg;US-USD 10355#sunrise-store-boston-2;USD 10925#sunrise-store-chicago;US-USD 9880#sunrise-store-boston-1;US-USD 9025#sunrise-store-sanfrancisco;US-USD 9025#sunrise-store-newyork,standard,Sale>Men>Shoes;Men>Shoes>Sneakers,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079984_1_large.jpg,Sneakers “Jazz“ Saucony light grey,スニーカー「ジャズ」ソーコニーライトグレー,,,saucony-sneakers-jazz-S2044320-lightgrey,saucony-sneakers-jazz-S2044320-lightgrey,,,,,,,Sneakers „Jazz“ Saucony hellgrau,,saucony-sneakers-jazz-S2044320-hellgrau,,,,,,,,,,,S2044 320 GREY,79984,M0E20000000E3K7,79984,saucony,no,,34,34,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,2,M0E20000000E3K8,EUR 11875;EUR 7787 b2b;USD 11875;USD 7787 b2b;DE-EUR 9500;IT-EUR 9500;GB-EUR 9500;DE-EUR 9025#sunrise-store-berlin;EUR 11044#sunrise-store-vienna;DE-EUR 10450#sunrise-store-munich;DE-EUR 9120#sunrise-store-cologne;DE-EUR 9690#sunrise-store-hamburg;US-USD 9025#sunrise-store-boston-2;USD 11044#sunrise-store-chicago;US-USD 10450#sunrise-store-boston-1;US-USD 9120#sunrise-store-sanfrancisco;US-USD 9690#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079984_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,S2044 320 GREY,79984,M0E20000000E3K8,79984,saucony,no,,34.5,34.5,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,3,M0E20000000E3K9,EUR 11875;EUR 7787 b2b;USD 11875;USD 7787 b2b;DE-EUR 9500;IT-EUR 9500;GB-EUR 9500;DE-EUR 9120#sunrise-store-berlin;EUR 11875#sunrise-store-vienna;DE-EUR 9595#sunrise-store-munich;DE-EUR 9785#sunrise-store-cologne;DE-EUR 8835#sunrise-store-hamburg;US-USD 9120#sunrise-store-boston-2;USD 11875#sunrise-store-chicago;US-USD 9595#sunrise-store-boston-1;US-USD 9785#sunrise-store-sanfrancisco;US-USD 8835#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079984_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,S2044 320 GREY,79984,M0E20000000E3K9,79984,saucony,no,,35,35,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,4,M0E20000000E3KA,EUR 11875;EUR 7787 b2b;USD 11875;USD 7787 b2b;DE-EUR 9500;IT-EUR 9500;GB-EUR 9500;DE-EUR 10165#sunrise-store-berlin;EUR 13062#sunrise-store-vienna;DE-EUR 8645#sunrise-store-munich;DE-EUR 8740#sunrise-store-cologne;DE-EUR 9785#sunrise-store-hamburg;US-USD 10165#sunrise-store-boston-2;USD 13062#sunrise-store-chicago;US-USD 8645#sunrise-store-boston-1;US-USD 8740#sunrise-store-sanfrancisco;US-USD 9785#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079984_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,S2044 320 GREY,79984,M0E20000000E3KA,79984,saucony,no,,35.5,35.5,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,5,M0E20000000E3KB,EUR 11875;EUR 7787 b2b;USD 11875;USD 7787 b2b;DE-EUR 9500;IT-EUR 9500;GB-EUR 9500;DE-EUR 8740#sunrise-store-berlin;EUR 11994#sunrise-store-vienna;DE-EUR 9215#sunrise-store-munich;DE-EUR 9975#sunrise-store-cologne;DE-EUR 10450#sunrise-store-hamburg;US-USD 8740#sunrise-store-boston-2;USD 11994#sunrise-store-chicago;US-USD 9215#sunrise-store-boston-1;US-USD 9975#sunrise-store-sanfrancisco;US-USD 10450#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079984_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,S2044 320 GREY,79984,M0E20000000E3KB,79984,saucony,no,,36,36,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,6,M0E20000000E3KC,EUR 11875;EUR 7787 b2b;USD 11875;USD 7787 b2b;DE-EUR 9500;IT-EUR 9500;GB-EUR 9500;DE-EUR 9880#sunrise-store-berlin;EUR 12825#sunrise-store-vienna;DE-EUR 9405#sunrise-store-munich;DE-EUR 8550#sunrise-store-cologne;DE-EUR 8550#sunrise-store-hamburg;US-USD 9880#sunrise-store-boston-2;USD 12825#sunrise-store-chicago;US-USD 9405#sunrise-store-boston-1;US-USD 8550#sunrise-store-sanfrancisco;US-USD 8550#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079984_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,S2044 320 GREY,79984,M0E20000000E3KC,79984,saucony,no,,36.5,36.5,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,7,M0E20000000E3KD,EUR 11875;EUR 7787 b2b;USD 11875;USD 7787 b2b;DE-EUR 9500;IT-EUR 9500;GB-EUR 9500;DE-EUR 10450#sunrise-store-berlin;EUR 12944#sunrise-store-vienna;DE-EUR 9975#sunrise-store-munich;DE-EUR 8645#sunrise-store-cologne;DE-EUR 9120#sunrise-store-hamburg;US-USD 10450#sunrise-store-boston-2;USD 12944#sunrise-store-chicago;US-USD 9975#sunrise-store-boston-1;US-USD 8645#sunrise-store-sanfrancisco;US-USD 9120#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079984_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,S2044 320 GREY,79984,M0E20000000E3KD,79984,saucony,no,,37,37,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,8,M0E20000000E3KE,EUR 11875;EUR 7787 b2b;USD 11875;USD 7787 b2b;DE-EUR 9500;IT-EUR 9500;GB-EUR 9500;DE-EUR 8645#sunrise-store-berlin;EUR 11281#sunrise-store-vienna;DE-EUR 9120#sunrise-store-munich;DE-EUR 9310#sunrise-store-cologne;DE-EUR 9310#sunrise-store-hamburg;US-USD 8645#sunrise-store-boston-2;USD 11281#sunrise-store-chicago;US-USD 9120#sunrise-store-boston-1;US-USD 9310#sunrise-store-sanfrancisco;US-USD 9310#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079984_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,S2044 320 GREY,79984,M0E20000000E3KE,79984,saucony,no,,37.5,37.5,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,9,M0E20000000E3KF,EUR 11875;EUR 7787 b2b;USD 11875;USD 7787 b2b;DE-EUR 9500;IT-EUR 9500;GB-EUR 9500;DE-EUR 9215#sunrise-store-berlin;EUR 12588#sunrise-store-vienna;DE-EUR 9690#sunrise-store-munich;DE-EUR 10450#sunrise-store-cologne;DE-EUR 9975#sunrise-store-hamburg;US-USD 9215#sunrise-store-boston-2;USD 12588#sunrise-store-chicago;US-USD 9690#sunrise-store-boston-1;US-USD 10450#sunrise-store-sanfrancisco;US-USD 9975#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079984_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,S2044 320 GREY,79984,M0E20000000E3KF,79984,saucony,no,,38,38,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,10,M0E20000000E3KG,EUR 11875;EUR 7787 b2b;USD 11875;USD 7787 b2b;DE-EUR 9500;IT-EUR 9500;GB-EUR 9500;DE-EUR 10450#sunrise-store-berlin;EUR 10925#sunrise-store-vienna;DE-EUR 9880#sunrise-store-munich;DE-EUR 9025#sunrise-store-cologne;DE-EUR 10070#sunrise-store-hamburg;US-USD 10450#sunrise-store-boston-2;USD 10925#sunrise-store-chicago;US-USD 9880#sunrise-store-boston-1;US-USD 9025#sunrise-store-sanfrancisco;US-USD 10070#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079984_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,S2044 320 GREY,79984,M0E20000000E3KG,79984,saucony,no,,38.5,38.5,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,11,M0E20000000E3KH,EUR 11875;EUR 7787 b2b;USD 11875;USD 7787 b2b;DE-EUR 9500;IT-EUR 9500;GB-EUR 9500;DE-EUR 9025#sunrise-store-berlin;EUR 11044#sunrise-store-vienna;DE-EUR 10450#sunrise-store-munich;DE-EUR 9215#sunrise-store-cologne;DE-EUR 8740#sunrise-store-hamburg;US-USD 9025#sunrise-store-boston-2;USD 11044#sunrise-store-chicago;US-USD 10450#sunrise-store-boston-1;US-USD 9215#sunrise-store-sanfrancisco;US-USD 8740#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079984_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,S2044 320 GREY,79984,M0E20000000E3KH,79984,saucony,no,,39,39,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,12,M0E20000000E3KI,EUR 11875;EUR 7787 b2b;USD 11875;USD 7787 b2b;DE-EUR 9500;IT-EUR 9500;GB-EUR 9500;DE-EUR 9120#sunrise-store-berlin;EUR 11875#sunrise-store-vienna;DE-EUR 9595#sunrise-store-munich;DE-EUR 9785#sunrise-store-cologne;DE-EUR 9785#sunrise-store-hamburg;US-USD 9120#sunrise-store-boston-2;USD 11875#sunrise-store-chicago;US-USD 9595#sunrise-store-boston-1;US-USD 9785#sunrise-store-sanfrancisco;US-USD 9785#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079984_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,S2044 320 GREY,79984,M0E20000000E3KI,79984,saucony,no,,39.5,39.5,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,13,M0E20000000E3KJ,EUR 11875;EUR 7787 b2b;USD 11875;USD 7787 b2b;DE-EUR 9500;IT-EUR 9500;GB-EUR 9500;DE-EUR 9785#sunrise-store-berlin;EUR 10688#sunrise-store-vienna;DE-EUR 10260#sunrise-store-munich;DE-EUR 8930#sunrise-store-cologne;DE-EUR 10450#sunrise-store-hamburg;US-USD 9785#sunrise-store-boston-2;USD 10688#sunrise-store-chicago;US-USD 10260#sunrise-store-boston-1;US-USD 8930#sunrise-store-sanfrancisco;US-USD 10450#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079984_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,S2044 320 GREY,79984,M0E20000000E3KJ,79984,saucony,no,,40,40,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,14,M0E20000000E3KK,EUR 11875;EUR 7787 b2b;USD 11875;USD 7787 b2b;DE-EUR 9500;IT-EUR 9500;GB-EUR 9500;DE-EUR 8930#sunrise-store-berlin;EUR 11519#sunrise-store-vienna;DE-EUR 10355#sunrise-store-munich;DE-EUR 9595#sunrise-store-cologne;DE-EUR 8550#sunrise-store-hamburg;US-USD 8930#sunrise-store-boston-2;USD 11519#sunrise-store-chicago;US-USD 10355#sunrise-store-boston-1;US-USD 9595#sunrise-store-sanfrancisco;US-USD 8550#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079984_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,S2044 320 GREY,79984,M0E20000000E3KK,79984,saucony,no,,40.5,40.5,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,15,M0E20000000E3KL,EUR 11875;EUR 7787 b2b;USD 11875;USD 7787 b2b;DE-EUR 9500;IT-EUR 9500;GB-EUR 9500;DE-EUR 9500#sunrise-store-berlin;EUR 11638#sunrise-store-vienna;DE-EUR 9025#sunrise-store-munich;DE-EUR 9690#sunrise-store-cologne;DE-EUR 9215#sunrise-store-hamburg;US-USD 9500#sunrise-store-boston-2;USD 11638#sunrise-store-chicago;US-USD 9025#sunrise-store-boston-1;US-USD 9690#sunrise-store-sanfrancisco;US-USD 9215#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079984_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,S2044 320 GREY,79984,M0E20000000E3KL,79984,saucony,no,,41,41,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,16,M0E20000000E3KM,EUR 11875;EUR 7787 b2b;USD 11875;USD 7787 b2b;DE-EUR 9500;IT-EUR 9500;GB-EUR 9500;DE-EUR 9690#sunrise-store-berlin;EUR 12469#sunrise-store-vienna;DE-EUR 10070#sunrise-store-munich;DE-EUR 10260#sunrise-store-cologne;DE-EUR 10355#sunrise-store-hamburg;US-USD 9690#sunrise-store-boston-2;USD 12469#sunrise-store-chicago;US-USD 10070#sunrise-store-boston-1;US-USD 10260#sunrise-store-sanfrancisco;US-USD 10355#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079984_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,S2044 320 GREY,79984,M0E20000000E3KM,79984,saucony,no,,41.5,41.5,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,17,M0E20000000E3KN,EUR 11875;EUR 7787 b2b;USD 11875;USD 7787 b2b;DE-EUR 9500;IT-EUR 9500;GB-EUR 9500;DE-EUR 10260#sunrise-store-berlin;EUR 11281#sunrise-store-vienna;DE-EUR 8740#sunrise-store-munich;DE-EUR 9405#sunrise-store-cologne;DE-EUR 8930#sunrise-store-hamburg;US-USD 10260#sunrise-store-boston-2;USD 11281#sunrise-store-chicago;US-USD 8740#sunrise-store-boston-1;US-USD 9405#sunrise-store-sanfrancisco;US-USD 8930#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079984_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,S2044 320 GREY,79984,M0E20000000E3KN,79984,saucony,no,,42,42,grey,grey,グレー,,,grau,,,,sporty,men,s15,TRUE,,,
,18,M0E20000000E3KO,EUR 11875;EUR 7787 b2b;USD 11875;USD 7787 b2b;DE-EUR 9500;IT-EUR 9500;GB-EUR 9500;DE-EUR 9405#sunrise-store-berlin;EUR 12112#sunrise-store-vienna;DE-EUR 8835#sunrise-store-munich;DE-EUR 10070#sunrise-store-cologne;DE-EUR 9025#sunrise-store-hamburg;US-USD 9405#sunrise-store-boston-2;USD 12112#sunrise-store-chicago;US-USD 8835#sunrise-store-boston-1;US-USD 10070#sunrise-store-sanfrancisco;US-USD 9025#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079984_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,S2044 320 GREY,79984,M0E20000000E3KO,79984,saucony,no,,42.5,42.5,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,19,M0E20000000E3KP,EUR 11875;EUR 7787 b2b;USD 11875;USD 7787 b2b;DE-EUR 9500;IT-EUR 9500;GB-EUR 9500;DE-EUR 9975#sunrise-store-berlin;EUR 12231#sunrise-store-vienna;DE-EUR 9500#sunrise-store-munich;DE-EUR 10165#sunrise-store-cologne;DE-EUR 9690#sunrise-store-hamburg;US-USD 9975#sunrise-store-boston-2;USD 12231#sunrise-store-chicago;US-USD 9500#sunrise-store-boston-1;US-USD 10165#sunrise-store-sanfrancisco;US-USD 9690#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079984_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,S2044 320 GREY,79984,M0E20000000E3KP,79984,saucony,no,,43,43,grey,grey,グレー,,,grau,,,,sporty,men,s15,TRUE,,,
,20,M0E20000000E3KQ,EUR 11875;EUR 7787 b2b;USD 11875;USD 7787 b2b;DE-EUR 9500;IT-EUR 9500;GB-EUR 9500;DE-EUR 10165#sunrise-store-berlin;EUR 13062#sunrise-store-vienna;DE-EUR 8835#sunrise-store-munich;DE-EUR 8835#sunrise-store-cologne;DE-EUR 8835#sunrise-store-hamburg;US-USD 10165#sunrise-store-boston-2;USD 13062#sunrise-store-chicago;US-USD 8835#sunrise-store-boston-1;US-USD 8835#sunrise-store-sanfrancisco;US-USD 8835#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079984_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,S2044 320 GREY,79984,M0E20000000E3KQ,79984,saucony,no,,43.5,43.5,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,21,M0E20000000E3KR,EUR 11875;EUR 7787 b2b;USD 11875;USD 7787 b2b;DE-EUR 9500;IT-EUR 9500;GB-EUR 9500;DE-EUR 8740#sunrise-store-berlin;EUR 11994#sunrise-store-vienna;DE-EUR 9500#sunrise-store-munich;DE-EUR 9880#sunrise-store-cologne;DE-EUR 9405#sunrise-store-hamburg;US-USD 8740#sunrise-store-boston-2;USD 11994#sunrise-store-chicago;US-USD 9500#sunrise-store-boston-1;US-USD 9880#sunrise-store-sanfrancisco;US-USD 9405#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079984_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,S2044 320 GREY,79984,M0E20000000E3KR,79984,saucony,no,,44,44,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,22,M0E20000000E3KS,EUR 11875;EUR 7787 b2b;USD 11875;USD 7787 b2b;DE-EUR 9500;IT-EUR 9500;GB-EUR 9500;DE-EUR 9880#sunrise-store-berlin;EUR 12706#sunrise-store-vienna;DE-EUR 9595#sunrise-store-munich;DE-EUR 8550#sunrise-store-cologne;DE-EUR 9595#sunrise-store-hamburg;US-USD 9880#sunrise-store-boston-2;USD 12706#sunrise-store-chicago;US-USD 9595#sunrise-store-boston-1;US-USD 8550#sunrise-store-sanfrancisco;US-USD 9595#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079984_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,S2044 320 GREY,79984,M0E20000000E3KS,79984,saucony,no,,44.5,44.5,grey,grey,グレー,,,grau,,,,sporty,men,s15,TRUE,,,
,23,M0E20000000E3KT,EUR 11875;EUR 7787 b2b;USD 11875;USD 7787 b2b;DE-EUR 9500;IT-EUR 9500;GB-EUR 9500;DE-EUR 8550#sunrise-store-berlin;EUR 12944#sunrise-store-vienna;DE-EUR 10260#sunrise-store-munich;DE-EUR 8645#sunrise-store-cologne;DE-EUR 10165#sunrise-store-hamburg;US-USD 8550#sunrise-store-boston-2;USD 12944#sunrise-store-chicago;US-USD 10260#sunrise-store-boston-1;US-USD 8645#sunrise-store-sanfrancisco;US-USD 10165#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079984_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,S2044 320 GREY,79984,M0E20000000E3KT,79984,saucony,no,,45,45,grey,grey,グレー,,,grau,,,,sporty,men,s15,TRUE,,,
,24,M0E20000000E3KU,EUR 11875;EUR 7787 b2b;USD 11875;USD 7787 b2b;DE-EUR 9500;IT-EUR 9500;GB-EUR 9500;DE-EUR 8645#sunrise-store-berlin;EUR 11162#sunrise-store-vienna;DE-EUR 9310#sunrise-store-munich;DE-EUR 9215#sunrise-store-cologne;DE-EUR 9310#sunrise-store-hamburg;US-USD 8645#sunrise-store-boston-2;USD 11162#sunrise-store-chicago;US-USD 9310#sunrise-store-boston-1;US-USD 9215#sunrise-store-sanfrancisco;US-USD 9310#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079984_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,S2044 320 GREY,79984,M0E20000000E3KU,79984,saucony,no,,45.5,45.5,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,25,M0E20000000E3KV,EUR 11875;EUR 7787 b2b;USD 11875;USD 7787 b2b;DE-EUR 9500;IT-EUR 9500;GB-EUR 9500;DE-EUR 9310#sunrise-store-berlin;EUR 12588#sunrise-store-vienna;DE-EUR 9975#sunrise-store-munich;DE-EUR 10355#sunrise-store-cologne;DE-EUR 9975#sunrise-store-hamburg;US-USD 9310#sunrise-store-boston-2;USD 12588#sunrise-store-chicago;US-USD 9975#sunrise-store-boston-1;US-USD 10355#sunrise-store-sanfrancisco;US-USD 9975#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079984_1_large.jpg,,,,ロトのトレンディなスニーカーは、モダンでスポーティで都会的なトレンディさを体現しています。 中国語の文章と構造的なバイオレットのディテールが、グレーの靴に進歩性を加えています。 あなたの毎日の外観に最適なハイライト。,,,,,,,,,,,,,,,,,,,,,,S2044 320 GREY,79984,M0E20000000E3KV,79984,saucony,no,,46,46,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
main,1,M0E20000000FEKF,EUR 13750;EUR 9016 b2b;USD 13750;USD 9016 b2b;DE-EUR 11000;IT-EUR 11000;GB-EUR 11000;DE-EUR 10780#sunrise-store-berlin;EUR 12512#sunrise-store-vienna;DE-EUR 11550#sunrise-store-munich;DE-EUR 10450#sunrise-store-cologne;DE-EUR 11000#sunrise-store-hamburg;US-USD 10780#sunrise-store-boston-2;USD 12512#sunrise-store-chicago;US-USD 11550#sunrise-store-boston-1;US-USD 10450#sunrise-store-sanfrancisco;US-USD 11000#sunrise-store-newyork,standard,Women>Shoes>Sneakers,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/086425_1_medium.jpg,Sneaker – Lotto “Tokyo“,スニーカー–ロト「東京」,"The trendy sneaker from Lotto embodies modern sportively and urban trendiness. Chinese writings und structural, violet details add progressiveness to the grey shoe. The perfect highlight for your everyday look.",,lotto-sneaker-tokyo-114-grey,lotto-sneaker-tokyo-114-grey,,,,,,,Sneaker – Lotto „Tokyo“,Der Trendsneaker von Lotto verkörpert modern Sportlichkeit und lässigen Stil. Chinesische Schriftzüge und violette Details verpassen dem grauen Schuh eine progressive Attitüde. Perfektes Highlight für den Alltagslook.,lotto-sneaker-tokyo-114-grau,,,,,,,,,,,TOKYO MYWM SO 114,86425,M0E20000000FEKF,86425,lotto,no,,34,34,grey,grey,グレー,,,grau,,,,sporty,women,A15,,,,
